Frame	Time	Elec	VdW	Nonbond
271	54.2	-321.804	-204.479	-526.283
272	54.4	-268.416	-203.415	-471.831
273	54.6	-305.538	-209.355	-514.893
274	54.8	-340.088	-214.143	-554.231
275	55	-332.415	-206.18	-538.595
276	55.2	-351.863	-210.213	-562.076
277	55.4	-317.377	-205.715	-523.092
278	55.6	-360.367	-199.554	-559.92
279	55.8	-347.379	-217.893	-565.273
280	56	-297.187	-224.371	-521.558
281	56.2	-296.911	-212.816	-509.727
282	56.4	-376.963	-210.319	-587.281
283	56.6	-334.41	-211.953	-546.363
284	56.8	-340.362	-206.953	-547.315
285	57	-277.25	-219.868	-497.117
286	57.2	-283.731	-222.212	-505.943
287	57.4	-242.823	-214.218	-457.04
288	57.6	-261.107	-195.574	-456.681
289	57.8	-276.165	-207.506	-483.671
290	58	-289.132	-216.16	-505.292
291	58.2	-350.405	-215.589	-565.993
292	58.4	-340.402	-205.688	-546.09
293	58.6	-397.868	-204.654	-602.521
294	58.8	-336.385	-198.577	-534.961
295	59	-327.578	-210.586	-538.164
296	59.2	-367.083	-208.198	-575.281
297	59.4	-331.379	-213.159	-544.538
298	59.6	-415.779	-205.631	-621.41
299	59.8	-392.741	-220.032	-612.773
300	60	-746.952	-232.205	-979.157
301	60.2	-829.278	-228.244	-1057.52
302	60.4	-658.499	-203.635	-862.134
303	60.6	-636.65	-231.391	-868.041
304	60.8	-680.028	-207.94	-887.967
305	61	-599.263	-219.179	-818.442
306	61.2	-627.202	-211.262	-838.465
307	61.4	-537.846	-201.714	-739.561
308	61.6	-592.692	-219.198	-811.89
309	61.8	-544.678	-214.795	-759.473
310	62	-578.206	-208.423	-786.63
311	62.2	-440.428	-188.423	-628.851
312	62.4	-361.637	-194.439	-556.076
313	62.6	-400.83	-195.321	-596.152
314	62.8	-475.225	-206.037	-681.263
315	63	-481.161	-194.391	-675.552
316	63.2	-527.52	-203.766	-731.286
317	63.4	-399.652	-196.5	-596.152
318	63.6	-533.457	-205.221	-738.678
319	63.8	-466.738	-202.013	-668.75
320	64	-512.818	-218.097	-730.915
321	64.2	-562.731	-216.753	-779.484
322	64.4	-595.321	-211.53	-806.852
323	64.6	-556.719	-189.298	-746.017
324	64.8	-521.565	-210.532	-732.097
325	65	-563.582	-207.081	-770.663
326	65.2	-564.582	-195.901	-760.483
327	65.4	-514.792	-197.56	-712.351
328	65.6	-529.925	-213.628	-743.553
329	65.8	-596.976	-226.927	-823.903
330	66	-712.689	-211.669	-924.358
331	66.2	-574.516	-203.877	-778.394
332	66.4	-507.081	-214.942	-722.024
333	66.6	-549.758	-209.487	-759.245
334	66.8	-550.676	-193.096	-743.771
335	67	-625.891	-205.612	-831.503
336	67.2	-535.197	-229.554	-764.751
337	67.4	-638.567	-206.478	-845.044
338	67.6	-604.492	-223.804	-828.296
339	67.8	-586.87	-191.993	-778.863
340	68	-609.355	-203.884	-813.239
341	68.2	-634.521	-203.364	-837.885
342	68.4	-622.16	-189.468	-811.628
343	68.6	-678.039	-196.836	-874.875
344	68.8	-543.506	-199.039	-742.545
345	69	-583.909	-194.364	-778.273
346	69.2	-611.766	-190.955	-802.721
347	69.4	-538.591	-187.973	-726.564
348	69.6	-518.075	-191.004	-709.079
349	69.8	-509.737	-213.781	-723.518
350	70	-540.291	-214.79	-755.081
351	70.2	-633.426	-199.664	-833.09
352	70.4	-600.629	-203.377	-804.007
353	70.6	-515.466	-210.433	-725.899
354	70.8	-533.113	-209.641	-742.754
355	71	-576.263	-199.604	-775.866
356	71.2	-547.398	-195.804	-743.202
357	71.4	-529.36	-209.064	-738.424
358	71.6	-485.663	-227.499	-713.162
359	71.8	-490.127	-200.297	-690.424
360	72	-450.808	-228.765	-679.573
361	72.2	-525.378	-210.318	-735.696
362	72.4	-599.286	-213.076	-812.362
363	72.6	-425.101	-224.824	-649.925
364	72.8	-455.317	-230.884	-686.201
365	73	-521.404	-235.344	-756.748
366	73.2	-573.195	-218.23	-791.425
367	73.4	-598.675	-213.498	-812.173
368	73.6	-570.425	-226.144	-796.569
369	73.8	-609.223	-238.147	-847.37
370	74	-662.443	-232.305	-894.747
371	74.2	-559.208	-223.272	-782.48
372	74.4	-668.413	-231.861	-900.275
373	74.6	-582.133	-228.437	-810.57
