Frame	Time	Elec	VdW	Nonbond
447	149.4	-106.244	-70.0464	-176.291
448	149.6	-188.482	-79.6259	-268.107
449	149.8	-188.748	-86.6563	-275.404
450	150	-218.195	-88.9832	-307.178
451	150.2	-231.59	-84.3929	-315.983
452	150.4	-197.867	-94.4267	-292.293
453	150.6	-180.305	-88.5872	-268.892
454	150.8	-195.649	-79.0059	-274.655
455	151	-187.512	-80.8794	-268.392
456	151.2	-201.028	-90.2741	-291.302
457	151.4	-177.457	-82.5928	-260.05
458	151.6	-202.035	-95.949	-297.984
459	151.8	-178.372	-88.2097	-266.582
460	152	-169.452	-84.8561	-254.309
461	152.2	-142.527	-88.6098	-231.137
462	152.4	-189.402	-96.5162	-285.919
463	152.6	-149.867	-87.6776	-237.544
464	152.8	-135.969	-91.5694	-227.539
465	153	-122.021	-81.4064	-203.428
466	153.2	-111.783	-82.9642	-194.747
467	153.4	-131.172	-79.2756	-210.448
468	153.6	-161.994	-76.818	-238.812
469	153.8	-104.388	-69.2497	-173.638
470	154	-132.425	-82.3871	-214.812
471	154.2	-185.231	-88.384	-273.615
472	154.4	-161.132	-81.2648	-242.397
473	154.6	-100.05	-84.0793	-184.13
474	154.8	-140.134	-88.482	-228.616
475	155	-120.963	-82.31	-203.273
476	155.2	-169.765	-89.7084	-259.473
477	155.4	-165.983	-82.5778	-248.561
478	155.6	-154.605	-81.5923	-236.197
479	155.8	-151.843	-80.4983	-232.341
480	156	-165.626	-84.0771	-249.703
481	156.2	-162.685	-81.1926	-243.877
482	156.4	-183.632	-90.2261	-273.858
483	156.6	-124.187	-81.8526	-206.04
484	156.8	-145.543	-84.4359	-229.979
485	157	-190.55	-82.2198	-272.77
486	157.2	-219.171	-80.6662	-299.838
487	157.4	-240.163	-92.3733	-332.536
488	157.6	-242.062	-96.7898	-338.851
489	157.8	-217.697	-83.2554	-300.953
490	158	-242.894	-94.3468	-337.241
491	158.2	-222.09	-94.8886	-316.979
492	158.4	-191.434	-100.763	-292.197
493	158.6	-259.502	-109.165	-368.667
494	158.8	-152.033	-105.017	-257.05
495	159	-260.636	-94.6407	-355.277
496	159.2	-230.146	-101.808	-331.954
497	159.4	-180.625	-82.186	-262.811
498	159.6	-170.522	-100.179	-270.701
499	159.8	-216.026	-100.339	-316.365
500	160	-224.729	-98.8786	-323.608
501	160.2	-242.842	-97.6785	-340.52
502	160.4	-258.241	-98.7856	-357.027
503	160.6	-238.12	-96.8914	-335.012
504	160.8	-250.29	-96.9693	-347.26
505	161	-185.586	-85.1386	-270.724
506	161.2	-198.515	-92.7146	-291.23
507	161.4	-213.823	-100.043	-313.866
508	161.6	-182.527	-93.0804	-275.607
509	161.8	-223.475	-100.397	-323.872
510	162	-190.766	-96.4956	-287.262
511	162.2	-197.789	-96.8588	-294.648
512	162.4	-178.149	-99.2611	-277.411
513	162.6	-209.463	-93.8247	-303.287
514	162.8	-236.67	-104.146	-340.816
515	163	-220.178	-100.265	-320.442
516	163.2	-184.802	-106.192	-290.994
517	163.4	-226.356	-100.974	-327.33
518	163.6	-239.952	-105.911	-345.862
519	163.8	-241.676	-98.5019	-340.178
520	164	-218.309	-97.1171	-315.427
521	164.2	-202.823	-92.3017	-295.125
522	164.4	-233.402	-102.365	-335.767
523	164.6	-227.055	-113.672	-340.728
524	164.8	-246.573	-101.231	-347.803
525	165	-264.882	-105.446	-370.328
526	165.2	-262.895	-98.4988	-361.394
527	165.4	-176.317	-100.423	-276.74
528	165.6	-279.598	-107.213	-386.811
529	165.8	-247.826	-94.5085	-342.334
530	166	-195.772	-102.228	-297.999
531	166.2	-213.051	-112.004	-325.055
532	166.4	-235.893	-104.612	-340.505
533	166.6	-260.873	-121.213	-382.086
534	166.8	-279.664	-116.568	-396.232
535	167	-231.969	-112.78	-344.749
536	167.2	-289.956	-110.555	-400.511
537	167.4	-246.722	-116.729	-363.451
538	167.6	-252.737	-112.859	-365.596
539	167.8	-285.492	-111.085	-396.577
540	168	-299.771	-113.812	-413.584
541	168.2	-333.066	-114.035	-447.101
542	168.4	-270.818	-115.677	-386.494
543	168.6	-296.962	-108.686	-405.648
544	168.8	-300.862	-118.999	-419.861
545	169	-365.878	-112.985	-478.862
546	169.2	-350.701	-118.175	-468.876
547	169.4	-364.069	-112.987	-477.056
548	169.6	-297.884	-116.121	-414.005
549	169.8	-237.099	-106.11	-343.209
550	170	-206.742	-107.875	-314.617
551	170.2	-254.004	-95.6375	-349.642
552	170.4	-237.406	-103.334	-340.739
553	170.6	-192.103	-80.8406	-272.944
554	170.8	-216.076	-98.9886	-315.065
555	171	-244.653	-108.176	-352.828
556	171.2	-211.281	-105.529	-316.811
557	171.4	-229.673	-100.863	-330.536
558	171.6	-183.21	-98.6969	-281.907
559	171.8	-217.644	-84.2176	-301.862
560	172	-239.279	-106.124	-345.403
561	172.2	-212.157	-94.2625	-306.419
562	172.4	-120.432	-98.1564	-218.588
563	172.6	-185.999	-88.9541	-274.954
564	172.8	-198.215	-104.822	-303.036
565	173	-172.437	-95.602	-268.039
